Created,Product_ID,Source,Sales_Agent,Delivery_Mode,Status,output
11-06-2018 15:44,19,Call,Sales-Agent-4,Mode-1,Potential,1
11-06-2018 15:35,18,Website,Sales-Agent-6,Mode-1,CONVERTED,1
11-06-2018 15:20,9,Live Chat-Direct,Sales-Agent-5,Mode-5,LOST,0
11-06-2018 15:15,9,Live Chat-Direct,Sales-Agent-5,Mode-3,CONVERTED,1
11-06-2018 14:54,27,Call,Sales-Agent-4,Mode-3,Junk Lead,0
11-06-2018 14:40,19,Live Chat-Google Organic,Sales-Agent-11,Mode-3,CONVERTED,1
11-06-2018 14:38,18,Call,Sales-Agent-7,Mode-1,Junk Lead,0
11-06-2018 14:34,18,Call,Sales-Agent-2,Mode-1,Junk Lead,0
11-06-2018 13:49,27,Call,Sales-Agent-11,Mode-3,Long Term,1
11-06-2018 13:49,15,Call,Sales-Agent-4,Mode-5,Not Responding,0
11-06-2018 13:49,27,Call,Sales-Agent-5,Mode-3,LOST,0
11-06-2018 13:47,18,Call,Sales-Agent-5,Mode-3,Just Enquiry,0
11-06-2018 13:46,18,Call,Sales-Agent-4,Mode-5,CONVERTED,1
11-06-2018 13:45,18,Call,Sales-Agent-11,Mode-5,Not Responding,0
11-06-2018 13:45,19,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
11-06-2018 13:45,27,Call,Sales-Agent-3,Mode-1,In Progress Positive,1
11-06-2018 13:36,5,Call,Sales-Agent-5,Mode-3,Just Enquiry,0
11-06-2018 13:33,27,Call,Sales-Agent-2,Mode-1,Long Term,1
11-06-2018 13:32,5,Call,Sales-Agent-7,Mode-1,Junk Lead,0
11-06-2018 13:28,19,Call,Sales-Agent-4,Mode-3,In Progress Positive,1
11-06-2018 13:22,19,Call,Sales-Agent-4,Mode-3,In Progress Negative,0
11-06-2018 13:18,18,Call,Sales-Agent-4,Mode-2,In Progress Positive,1
11-06-2018 13:14,10,Existing Customer,Sales-Agent-5,Mode-3,CONVERTED,1
11-06-2018 12:26,15,Website,Sales-Agent-11,Mode-5,Not Responding,0
11-06-2018 12:15,18,Live Chat-Direct,Sales-Agent-4,Mode-3,In Progress Positive,1
11-06-2018 12:10,18,Live Chat-Blog,Sales-Agent-4,Mode-3,Long Term,1
11-06-2018 12:10,15,Live Chat-Direct,Sales-Agent-5,Mode-5,Not Responding,0
11-06-2018 12:05,10,Live Chat-Direct,Sales-Agent-2,Mode-1,In Progress Negative,0
11-06-2018 11:58,18,Website,Sales-Agent-5,Mode-3,LOST,0
11-06-2018 11:56,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
11-06-2018 11:54,1,Call,Sales-Agent-12,Mode-1,Junk Lead,0
11-06-2018 11:54,15,Call,Sales-Agent-4,Mode-5,Not Responding,0
11-06-2018 11:53,9,Call,Sales-Agent-4,Mode-3,Not Responding,0
11-06-2018 11:52,15,Call,Sales-Agent-5,Mode-5,Not Responding,0
11-06-2018 11:45,18,Live Chat-Direct,Sales-Agent-11,Mode-3,Long Term,1
11-06-2018 11:43,18,Call,Sales-Agent-11,Mode-5,Long Term,1
11-06-2018 11:42,19,Call,Sales-Agent-6,Mode-1,CONVERTED,1
11-06-2018 11:41,22,Call,Sales-Agent-5,Mode-5,Just Enquiry,0
11-06-2018 11:40,9,Call,Sales-Agent-4,Mode-5,Junk Lead,0
11-06-2018 11:40,15,Call,Sales-Agent-5,Mode-5,Not Responding,0
11-06-2018 11:27,19,Website,Sales-Agent-4,Mode-5,CONVERTED,1
11-06-2018 11:10,18,Live Chat-Direct,Sales-Agent-5,Mode-3,LOST,0
11-06-2018 11:07,9,Website,Sales-Agent-9,Mode-1,In Progress Positive,1
11-06-2018 11:00,25,Live Chat-Direct,Sales-Agent-11,Mode-3,Just Enquiry,0
11-06-2018 10:34,18,Website,Sales-Agent-11,Mode-5,Not Responding,0
11-06-2018 10:30,18,Live Chat-Direct,Sales-Agent-9,Mode-1,Junk Lead,0
10-06-2018 22:09,15,US Website,Sales-Agent-11,Mode-5,In Progress Negative,0
10-06-2018 19:44,15,US Website,Sales-Agent-11,Mode-5,In Progress Negative,0
10-06-2018 19:33,18,Website,Sales-Agent-5,Mode-3,Just Enquiry,0
10-06-2018 18:16,19,Website,Sales-Agent-11,Mode-3,Just Enquiry,0
10-06-2018 17:18,15,US Website,Sales-Agent-4,Mode-5,Junk Lead,0
10-06-2018 16:03,27,Website,Sales-Agent-5,Mode-3,Not Responding,0
10-06-2018 15:16,18,Website,Sales-Agent-4,Mode-3,Junk Lead,0
10-06-2018 15:12,18,Website,Sales-Agent-5,Mode-5,LOST,0
10-06-2018 14:45,15,US Website,Sales-Agent-11,Mode-5,Not Responding,0
10-06-2018 14:30,15,Website,Sales-Agent-4,Mode-5,Not Responding,0
10-06-2018 13:10,10,Live Chat-Direct,Sales-Agent-4,Mode-5,In Progress Positive,1
10-06-2018 12:52,18,Website,Sales-Agent-5,Mode-5,CONVERTED,1
10-06-2018 12:07,15,US Website,Sales-Agent-5,Mode-1,Not Responding,0
10-06-2018 11:12,15,US Website,Sales-Agent-4,Mode-5,Not Responding,0
10-06-2018 11:00,15,Live Chat-Direct,Sales-Agent-8,Mode-1,Not Responding,0
10-06-2018 09:40,15,Live Chat-Blog,Sales-Agent-11,Mode-5,In Progress Negative,0
10-06-2018 09:22,18,Website,Sales-Agent-5,Mode-1,Just Enquiry,0
09-06-2018 23:45,18,Live Chat-Direct,Sales-Agent-4,Mode-5,CONVERTED,1
09-06-2018 21:27,27,Website,Sales-Agent-4,Mode-5,CONVERTED,1
09-06-2018 21:10,27,Website,Sales-Agent-12,Mode-1,CONVERTED,1
09-06-2018 21:10,9,Live Chat-Direct,Sales-Agent-4,Mode-3,Not Responding,0
09-06-2018 20:49,27,Website,Sales-Agent-4,Mode-5,Long Term,1
09-06-2018 20:30,27,Live Chat -PPC,Sales-Agent-11,Mode-5,LOST,0
09-06-2018 20:07,18,Website,Sales-Agent-5,Mode-5,In Progress Negative,0
09-06-2018 17:30,18,Live Chat-Direct,Sales-Agent-12,Mode-1,Junk Lead,0
09-06-2018 17:20,27,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Positive,1
09-06-2018 17:13,18,Call,Sales-Agent-11,Mode-3,Long Term,1
09-06-2018 16:59,9,Call,Sales-Agent-3,Mode-1,In Progress Positive,1
09-06-2018 16:55,15,Live Chat-Blog,Sales-Agent-4,Mode-3,Not Responding,0
09-06-2018 16:31,18,Website,Sales-Agent-4,Mode-3,Junk Lead,0
09-06-2018 16:10,18,Live Chat -PPC,Sales-Agent-11,Mode-3,Long Term,1
09-06-2018 16:10,18,Live Chat-Direct,Sales-Agent-4,Mode-3,Just Enquiry,0
09-06-2018 15:40,18,Live Chat-Blog,Sales-Agent-6,Mode-1,CONVERTED,1
09-06-2018 15:15,19,Live Chat-Direct,Sales-Agent-7,Mode-1,Junk Lead,0
09-06-2018 15:07,19,Call,Sales-Agent-5,Mode-1,CONVERTED,1
09-06-2018 13:40,18,Live Chat-Direct,Sales-Agent-3,Mode-1,Not Responding,0
09-06-2018 12:42,27,Customer Referral,Sales-Agent-4,Mode-3,CONVERTED,1
09-06-2018 12:40,27,Website,Sales-Agent-5,Mode-1,CONVERTED,1
09-06-2018 12:30,21,Live Chat-Direct,Sales-Agent-4,Mode-3,Long Term,1
09-06-2018 12:19,27,Customer Referral,Sales-Agent-4,Mode-3,CONVERTED,1
09-06-2018 11:45,25,Live Chat-Direct,Sales-Agent-11,Mode-3,Not Responding,0
09-06-2018 11:39,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
09-06-2018 11:31,18,Call,Sales-Agent-11,Mode-5,Not Responding,0
09-06-2018 11:23,9,Just Dial,Sales-Agent-3,Mode-1,Junk Lead,0
09-06-2018 11:13,27,Website,Sales-Agent-4,Mode-3,Just Enquiry,0
09-06-2018 10:20,1,Live Chat-Direct,Sales-Agent-5,Mode-3,Junk Lead,0
09-06-2018 09:59,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
09-06-2018 09:57,1,Call,Sales-Agent-3,Mode-5,Long Term,1
09-06-2018 09:48,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
09-06-2018 09:45,27,Call,Sales-Agent-5,Mode-3,Junk Lead,0
09-06-2018 09:43,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
09-06-2018 09:42,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
09-06-2018 09:30,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
09-06-2018 07:21,5,Website,Sales-Agent-7,Mode-1,In Progress Negative,0
08-06-2018 23:55,15,Website,Sales-Agent-11,Mode-3,Just Enquiry,0
08-06-2018 20:10,19,Live Chat-Direct,Sales-Agent-4,Mode-3,In Progress Negative,0
08-06-2018 20:05,19,Live Chat-Direct,Sales-Agent-4,Mode-3,CONVERTED,1
08-06-2018 20:05,18,Live Chat-Blog,Sales-Agent-7,Mode-1,Long Term,1
08-06-2018 19:25,5,Live Chat-Blog,Sales-Agent-12,Mode-1,CONVERTED,1
08-06-2018 19:17,19,Website,Sales-Agent-11,Mode-3,CONVERTED,1
08-06-2018 19:05,18,Live Chat-Blog,Sales-Agent-4,Mode-3,Just Enquiry,0
08-06-2018 18:15,19,Live Chat-Blog,Sales-Agent-11,Mode-3,CONVERTED,1
08-06-2018 18:00,5,Live Chat-Direct,Sales-Agent-5,Mode-3,Long Term,1
08-06-2018 16:35,10,Live Chat-Direct,Sales-Agent-11,Mode-3,Not Responding,0
08-06-2018 16:30,15,Live Chat-Blog,Sales-Agent-4,Mode-1,Junk Lead,0
08-06-2018 16:18,5,Just Dial,Sales-Agent-3,Mode-1,Junk Lead,0
08-06-2018 16:15,18,Live Chat-Blog,Sales-Agent-9,Mode-1,In Progress Positive,1
08-06-2018 16:15,18,Live Chat-Direct,Sales-Agent-4,Mode-3,Just Enquiry,0
08-06-2018 16:14,9,Just Dial,Sales-Agent-9,Mode-1,LOST,0
08-06-2018 16:10,21,Live Chat-Blog,Sales-Agent-11,Mode-1,Long Term,1
08-06-2018 15:26,18,Call,Sales-Agent-7,Mode-1,In Progress Negative,0
08-06-2018 15:11,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Long Term,1
08-06-2018 14:56,17,Website,Sales-Agent-2,Mode-1,Junk Lead,0
08-06-2018 14:26,27,Website,Sales-Agent-11,Mode-1,Not Responding,0
08-06-2018 13:53,19,Call,Sales-Agent-11,Mode-5,In Progress Negative,0
08-06-2018 13:50,15,Live Chat-Blog,Sales-Agent-5,Mode-1,Not Responding,0
08-06-2018 13:28,19,Website,Sales-Agent-4,Mode-3,Not Responding,0
08-06-2018 13:05,10,Live Chat-Direct,Sales-Agent-4,Mode-1,CONVERTED,1
08-06-2018 12:50,18,Live Chat-Direct,Sales-Agent-3,Mode-1,In Progress Negative,0
08-06-2018 12:39,18,Call,Sales-Agent-5,Mode-3,In Progress Negative,0
08-06-2018 12:33,12,Call,Sales-Agent-11,Mode-1,Junk Lead,0
08-06-2018 12:25,27,Call,Sales-Agent-5,Mode-3,Junk Lead,0
08-06-2018 12:25,9,Call,Sales-Agent-4,Mode-5,LOST,0
08-06-2018 12:24,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
08-06-2018 12:23,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
08-06-2018 12:20,17,Website,Sales-Agent-11,Mode-5,Junk Lead,0
08-06-2018 12:20,18,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Negative,0
08-06-2018 12:14,27,Call,Sales-Agent-11,Mode-1,Long Term,1
08-06-2018 11:35,15,Website,Sales-Agent-4,Mode-1,Junk Lead,0
08-06-2018 11:25,9,Call,Sales-Agent-11,Mode-1,Junk Lead,0
08-06-2018 11:10,18,Live Chat-Blog,Sales-Agent-4,Mode-3,Not Responding,0
08-06-2018 11:10,5,Live Chat-Google Ads,Sales-Agent-11,Mode-3,Junk Lead,0
08-06-2018 11:08,9,Call,Sales-Agent-5,Mode-3,Potential,1
08-06-2018 10:46,15,Call,Sales-Agent-4,Mode-5,In Progress Negative,0
08-06-2018 10:45,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
08-06-2018 10:44,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
08-06-2018 10:44,15,Call,Sales-Agent-4,Mode-5,In Progress Negative,0
08-06-2018 10:43,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
08-06-2018 10:42,9,Call,Sales-Agent-4,Mode-5,Not Responding,0
08-06-2018 09:55,13,Live Chat-Direct,Sales-Agent-11,Mode-1,Junk Lead,0
08-06-2018 09:49,9,Call,Sales-Agent-5,Mode-1,Not Responding,0
08-06-2018 09:15,5,Live Chat-Direct,Sales-Agent-12,Mode-1,In Progress Negative,0
08-06-2018 09:11,9,Call,Sales-Agent-5,Mode-4,CONVERTED,1
08-06-2018 08:02,15,Website,Sales-Agent-11,Mode-1,Junk Lead,0
08-06-2018 07:48,19,Website,Sales-Agent-5,Mode-1,CONVERTED,1
08-06-2018 06:23,27,Website,Sales-Agent-7,Mode-1,In Progress Negative,0
08-06-2018 06:03,18,Website,Sales-Agent-5,Mode-1,Potential,1
07-06-2018 22:55,1,Live Chat-Direct,Sales-Agent-8,Mode-1,Junk Lead,0
07-06-2018 21:15,27,Call,Sales-Agent-11,Mode-3,Potential,1
07-06-2018 19:23,17,Website,Sales-Agent-5,Mode-3,Not Responding,0
07-06-2018 19:20,1,Live Chat-Direct,Sales-Agent-4,Mode-1,In Progress Positive,1
07-06-2018 18:22,19,Call,Sales-Agent-11,Mode-5,CONVERTED,1
07-06-2018 17:39,9,Website,Sales-Agent-11,Mode-3,LOST,0
07-06-2018 16:10,22,Live Chat-Direct,Sales-Agent-4,Mode-1,Junk Lead,0
07-06-2018 15:53,5,Call,Sales-Agent-5,Mode-5,Potential,1
07-06-2018 15:37,10,Live Chat-Direct,Sales-Agent-4,Mode-3,Junk Lead,0
07-06-2018 15:35,18,Call,Sales-Agent-5,Mode-3,Not Responding,0
07-06-2018 15:35,18,Live Chat-Blog,Sales-Agent-5,Mode-3,Not Responding,0
07-06-2018 15:09,19,Personal Contact,Sales-Agent-9,Mode-1,Potential,1
07-06-2018 15:05,19,Live Chat-Google Organic,Sales-Agent-2,Mode-1,CONVERTED,1
07-06-2018 15:02,9,Call,Sales-Agent-4,Mode-1,LOST,0
07-06-2018 14:23,18,Call,Sales-Agent-5,Mode-5,Junk Lead,0
07-06-2018 14:00,18,Live Chat-Blog,Sales-Agent-5,Mode-3,Junk Lead,0
07-06-2018 13:46,9,Call,Sales-Agent-5,Mode-3,Potential,1
07-06-2018 12:55,2,Live Chat-Direct,Sales-Agent-5,Mode-1,Just Enquiry,0
07-06-2018 12:30,19,Live Chat-Direct,Sales-Agent-5,Mode-1,Just Enquiry,0
07-06-2018 12:16,10,Customer Referral,Sales-Agent-6,Mode-4,In Progress Negative,0
07-06-2018 12:15,19,Live Chat-Direct,Sales-Agent-4,Mode-1,CONVERTED,1
07-06-2018 12:15,18,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Negative,0
07-06-2018 12:00,13,Call,Sales-Agent-7,Mode-5,Open,1
07-06-2018 11:47,18,Call,Sales-Agent-7,Mode-1,CONVERTED,1
07-06-2018 11:27,19,Call,Sales-Agent-5,Mode-3,Junk Lead,0
07-06-2018 11:20,18,Live Chat-Direct,Sales-Agent-5,Mode-3,Not Responding,0
07-06-2018 11:20,1,Live Chat-Direct,Sales-Agent-4,Mode-1,Open,1
07-06-2018 11:05,9,Live Chat-Direct,Sales-Agent-4,Mode-1,Junk Lead,0
07-06-2018 10:15,19,Live Chat-Direct,Sales-Agent-3,Mode-1,CONVERTED,1
07-06-2018 10:10,27,Live Chat-Direct,Sales-Agent-5,Mode-3,CONVERTED,1
07-06-2018 10:07,18,Call,Sales-Agent-11,Mode-1,Not Responding,0
07-06-2018 09:59,23,Call,Sales-Agent-11,Mode-4,Junk Lead,0
07-06-2018 09:58,22,Call,Sales-Agent-5,Mode-3,Just Enquiry,0
07-06-2018 09:58,14,Call,Sales-Agent-5,Mode-5,LOST,0
07-06-2018 09:51,28,Call,Sales-Agent-4,Mode-4,Junk Lead,0
07-06-2018 09:50,18,Call,Sales-Agent-5,Mode-3,Junk Lead,0
07-06-2018 09:50,19,Call,Sales-Agent-11,Mode-5,In Progress Negative,0
07-06-2018 09:49,9,By Recommendation,Sales-Agent-2,Mode-4,CONVERTED,1
07-06-2018 09:49,21,Call,Sales-Agent-4,Mode-3,In Progress Positive,1
07-06-2018 09:49,9,Call,Sales-Agent-4,Mode-5,CONVERTED,1
07-06-2018 09:48,18,Call,Sales-Agent-4,Mode-5,Junk Lead,0
07-06-2018 08:51,18,Website,Sales-Agent-11,Mode-1,CONVERTED,1
07-06-2018 01:07,20,Website,Sales-Agent-4,Mode-1,Not Responding,0
06-06-2018 22:55,15,Website,Sales-Agent-4,Mode-1,Not Responding,0
06-06-2018 22:33,15,Website,Sales-Agent-4,Mode-1,Not Responding,0
06-06-2018 19:29,9,Personal Contact,Sales-Agent-9,Mode-1,In Progress Positive,1
06-06-2018 19:21,9,Personal Contact,Sales-Agent-9,Mode-1,CONVERTED,1
06-06-2018 19:20,18,Live Chat-Direct,Sales-Agent-7,Mode-1,CONVERTED,1
06-06-2018 19:20,19,Live Chat-Direct,Sales-Agent-3,Mode-1,Junk Lead,0
06-06-2018 19:19,9,Personal Contact,Sales-Agent-9,Mode-1,CONVERTED,1
06-06-2018 19:18,9,Personal Contact,Sales-Agent-9,Mode-1,CONVERTED,1
06-06-2018 19:16,9,Personal Contact,Sales-Agent-9,Mode-1,CONVERTED,1
06-06-2018 19:15,9,Personal Contact,Sales-Agent-9,Mode-1,CONVERTED,1
06-06-2018 19:15,9,Live Chat-Direct,Sales-Agent-5,Mode-1,In Progress Negative,0
06-06-2018 18:34,9,By Recommendation,Sales-Agent-7,Mode-5,CONVERTED,1
06-06-2018 18:33,9,Website,Sales-Agent-5,Mode-1,LOST,0
06-06-2018 18:09,9,Call,Sales-Agent-11,Mode-5,Long Term,1
06-06-2018 17:55,9,Live Chat-Direct,Sales-Agent-12,Mode-1,In Progress Negative,0
06-06-2018 17:49,9,Customer Referral,Sales-Agent-4,Mode-3,Long Term,1
06-06-2018 17:30,18,Call,Sales-Agent-4,Mode-1,Junk Lead,0
06-06-2018 17:05,18,Website,Sales-Agent-11,Mode-1,Long Term,1
06-06-2018 17:00,19,Live Chat-Direct,Sales-Agent-3,Mode-1,Junk Lead,0
06-06-2018 16:35,9,Live Chat-Direct,Sales-Agent-4,Mode-1,LOST,0
06-06-2018 16:10,27,Live Chat-Direct,Sales-Agent-5,Mode-1,LOST,0
06-06-2018 15:51,18,Call,Sales-Agent-9,Mode-5,In Progress Positive,1
06-06-2018 15:50,15,Call,Sales-Agent-5,Mode-4,Junk Lead,0
06-06-2018 15:50,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
06-06-2018 15:42,5,Call,Sales-Agent-6,Mode-1,In Progress Negative,0
06-06-2018 15:15,19,Live Chat-Direct,Sales-Agent-11,Mode-1,Junk Lead,0
06-06-2018 15:03,9,Call,Sales-Agent-2,Mode-1,LOST,0
06-06-2018 14:20,5,Live Chat-Direct,Sales-Agent-4,Mode-3,Just Enquiry,0
06-06-2018 14:19,5,Call,Sales-Agent-7,Mode-1,Long Term,1
06-06-2018 13:51,10,Call,Sales-Agent-11,Mode-3,Junk Lead,0
06-06-2018 13:34,9,Call,Sales-Agent-4,Mode-3,Junk Lead,0
06-06-2018 13:20,5,Live Chat-Direct,Sales-Agent-5,Mode-3,In Progress Negative,0
06-06-2018 13:12,5,Customer Referral,Sales-Agent-11,Mode-5,CONVERTED,1
06-06-2018 13:10,27,Live Chat-Direct,Sales-Agent-4,Mode-1,In Progress Negative,0
06-06-2018 13:10,18,Live Chat-Direct,Sales-Agent-4,Mode-1,In Progress Positive,1
06-06-2018 13:07,15,Personal Contact,Sales-Agent-9,Mode-1,Just Enquiry,0
06-06-2018 13:05,5,Live Chat-Direct,Sales-Agent-11,Mode-1,In Progress Negative,0
06-06-2018 12:57,9,Call,Sales-Agent-4,Mode-5,In Progress Negative,0
06-06-2018 12:42,27,Just Dial,Sales-Agent-3,Mode-1,In Progress Negative,0
06-06-2018 12:22,9,Personal Contact,Sales-Agent-9,Mode-1,In Progress Positive,1
06-06-2018 12:14,18,Call,Sales-Agent-11,Mode-5,Long Term,1
06-06-2018 12:05,8,Live Chat-Direct,Sales-Agent-5,Mode-1,Junk Lead,0
06-06-2018 11:50,19,Live Chat-Direct,Sales-Agent-5,Mode-1,Junk Lead,0
06-06-2018 11:44,18,Call,Sales-Agent-5,Mode-3,Junk Lead,0
06-06-2018 11:35,18,Live Chat-Direct,Sales-Agent-11,Mode-1,Just Enquiry,0
06-06-2018 11:20,9,Live Chat-Blog,Sales-Agent-4,Mode-1,Junk Lead,0
06-06-2018 11:15,18,Live Chat-Blog,Sales-Agent-4,Mode-1,Not Responding,0
06-06-2018 11:10,26,Existing Client,Sales-Agent-4,Mode-3,Just Enquiry,0
06-06-2018 11:05,9,Personal Contact,Sales-Agent-9,Mode-1,CONVERTED,1
06-06-2018 10:34,15,Call,Sales-Agent-5,Mode-5,Not Responding,0
06-06-2018 10:30,14,Call,Sales-Agent-4,Mode-5,Junk Lead,0
06-06-2018 10:28,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
06-06-2018 10:28,14,Call,Sales-Agent-11,Mode-5,Junk Lead,0
06-06-2018 10:05,5,Live Chat-Youtube,Sales-Agent-3,Mode-1,Just Enquiry,0
06-06-2018 09:44,18,Website,Sales-Agent-9,Mode-1,Long Term,1
06-06-2018 09:08,15,Website,Sales-Agent-4,Mode-1,Not Responding,0
06-06-2018 08:06,9,Website,Sales-Agent-5,Mode-3,LOST,0
05-06-2018 21:15,9,Live Chat-Blog,Sales-Agent-9,Mode-1,Junk Lead,0
05-06-2018 21:15,18,Live Chat-Blog,Sales-Agent-5,Mode-1,Just Enquiry,0
05-06-2018 21:15,19,Live Chat-Blog,Sales-Agent-6,Mode-1,In Progress Negative,0
05-06-2018 21:05,18,Website,Sales-Agent-11,Mode-1,CONVERTED,1
05-06-2018 20:45,18,Live Chat-Direct,Sales-Agent-2,Mode-1,Long Term,1
05-06-2018 20:45,18,Live Chat-Direct,Sales-Agent-4,Mode-1,In Progress Positive,1
05-06-2018 19:55,27,Live Chat-Direct,Sales-Agent-2,Mode-1,Long Term,1
05-06-2018 19:35,19,Live Chat-Blog,Sales-Agent-3,Mode-1,Long Term,1
05-06-2018 19:16,27,Website,Sales-Agent-5,Mode-1,Just Enquiry,0
05-06-2018 19:05,9,Live Chat-Direct,Sales-Agent-7,Mode-1,Not Responding,0
05-06-2018 18:37,15,Website,Sales-Agent-2,Mode-1,Junk Lead,0
05-06-2018 18:31,18,Call,Sales-Agent-11,Mode-1,Long Term,1
05-06-2018 18:16,24,Website,Sales-Agent-11,Mode-1,Junk Lead,0
05-06-2018 18:05,27,Existing Client,Sales-Agent-7,Mode-1,In Progress Positive,1
05-06-2018 17:48,18,Website,Sales-Agent-7,Mode-1,CONVERTED,1
05-06-2018 17:05,9,Live Chat-Google Organic,Sales-Agent-4,Mode-3,In Progress Positive,1
05-06-2018 17:05,7,Live Chat-Google Organic,Sales-Agent-10,Mode-4,Junk Lead,0
05-06-2018 17:00,18,Live Chat-Google Organic,Sales-Agent-4,Mode-3,In Progress Positive,1
05-06-2018 16:50,18,Live Chat-Google Organic,Sales-Agent-4,Mode-3,Long Term,1
05-06-2018 16:32,18,Website,Sales-Agent-11,Mode-1,Potential,1
05-06-2018 16:25,19,Website,Sales-Agent-11,Mode-1,CONVERTED,1
05-06-2018 15:57,19,Personal Contact,Sales-Agent-9,Mode-1,Potential,1
05-06-2018 15:19,10,Website,Sales-Agent-11,Mode-1,Potential,1
05-06-2018 15:08,19,By Recommendation,Sales-Agent-7,Mode-1,CONVERTED,1
05-06-2018 14:54,19,Call,Sales-Agent-9,Mode-1,In Progress Negative,0
05-06-2018 14:53,18,Call,Sales-Agent-6,Mode-1,In Progress Negative,0
05-06-2018 13:57,18,Website,Sales-Agent-2,Mode-1,Junk Lead,0
05-06-2018 12:46,15,Website,Sales-Agent-12,Mode-1,Junk Lead,0
05-06-2018 12:44,27,Call,Sales-Agent-4,Mode-3,Long Term,1
05-06-2018 12:43,15,Call,Sales-Agent-3,Mode-5,In Progress Negative,0
05-06-2018 12:41,19,Call,Sales-Agent-9,Mode-5,In Progress Positive,1
05-06-2018 12:40,18,Call,Sales-Agent-9,Mode-5,In Progress Positive,1
05-06-2018 12:39,5,By Recommendation,Sales-Agent-8,Mode-1,Open,1
05-06-2018 12:36,5,Call,Sales-Agent-7,Mode-1,In Progress Negative,0
05-06-2018 12:30,18,Live Chat-Blog,Sales-Agent-4,Mode-1,Long Term,1
05-06-2018 12:11,18,Call,Sales-Agent-3,Mode-1,Junk Lead,0
05-06-2018 11:55,19,Call,Sales-Agent-12,Mode-3,In Progress Negative,0
05-06-2018 11:52,19,Website,Sales-Agent-7,Mode-1,Long Term,1
05-06-2018 11:27,5,Existing Client,Sales-Agent-4,Mode-3,Potential,1
05-06-2018 11:03,9,Website,Sales-Agent-5,Mode-1,LOST,0
05-06-2018 10:38,18,Call,Sales-Agent-2,Mode-3,Long Term,1
05-06-2018 09:55,18,Call,Sales-Agent-3,Mode-5,In Progress Negative,0
05-06-2018 09:51,15,Call,Sales-Agent-7,Mode-5,Open,1
05-06-2018 09:37,9,Call,Sales-Agent-7,Mode-5,Not Responding,0
05-06-2018 09:37,9,Call,Sales-Agent-7,Mode-3,Long Term,1
05-06-2018 09:37,19,Call,Sales-Agent-3,Mode-1,In Progress Negative,0
05-06-2018 09:36,15,Call,Sales-Agent-11,Mode-4,Junk Lead,0
05-06-2018 04:40,15,Website,Sales-Agent-5,Mode-1,Not Responding,0
05-06-2018 03:59,15,Website,Sales-Agent-11,Mode-1,In Progress Negative,0
05-06-2018 03:10,15,Website,Sales-Agent-5,Mode-1,Not Responding,0
05-06-2018 02:35,15,Website,Sales-Agent-11,Mode-1,Junk Lead,0
05-06-2018 02:01,15,Website,Sales-Agent-4,Mode-1,Junk Lead,0
05-06-2018 01:37,15,Website,Sales-Agent-11,Mode-1,In Progress Negative,0
05-06-2018 01:11,15,Website,Sales-Agent-5,Mode-1,Not Responding,0
05-06-2018 00:44,15,Website,Sales-Agent-11,Mode-1,Junk Lead,0
05-06-2018 00:37,18,Website,Sales-Agent-11,Mode-1,In Progress Negative,0
04-06-2018 23:59,15,Website,Sales-Agent-11,Mode-1,Junk Lead,0
04-06-2018 22:54,15,Website,Sales-Agent-5,Mode-1,Not Responding,0
04-06-2018 22:32,15,Website,Sales-Agent-4,Mode-1,Not Responding,0
04-06-2018 22:03,15,Website,Sales-Agent-11,Mode-1,Junk Lead,0
04-06-2018 19:25,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Not Responding,0
04-06-2018 19:06,15,Website,Sales-Agent-4,Mode-1,Junk Lead,0
04-06-2018 18:55,9,Live Chat-Direct,Sales-Agent-4,Mode-1,LOST,0
04-06-2018 18:28,15,Website,Sales-Agent-5,Mode-3,Not Responding,0
04-06-2018 18:24,9,Call,Sales-Agent-6,Mode-1,CONVERTED,1
04-06-2018 18:15,19,Live Chat-Google Organic,Sales-Agent-3,Mode-1,In Progress Negative,0
04-06-2018 17:41,18,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Negative,0
04-06-2018 17:15,18,Call,Sales-Agent-4,Mode-1,In Progress Positive,1
04-06-2018 16:54,19,Website,Sales-Agent-6,Mode-1,Long Term,1
04-06-2018 16:45,18,Live Chat-Direct,Sales-Agent-4,Mode-3,In Progress Positive,1
